id	ObjecttypeVanID	AttribuutVan1ID	DomeinwaardeVan1ID	AttribuutVan2ID	DomeinwaardeVan2ID	AttribuutVan3ID	DomeinwaardeVan3ID	AttribuutVan4ID	DomeinwaardeVan4ID	InformatiemodelNaarID	ObjecttypeNaarID	AttribuutNaar1ID	DomeinwaardeNaar1ID	AttribuutNaar2ID	DomeinwaardeNaar2ID	AttribuutNaar3ID	DomeinwaardeNaar3ID	Toelichting
3888	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_197									IMGeo	Straatmeubilair	bor-type	zitelement					
3889	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1022									IMGeo	OverigBouwwerk	plus-type	bunker					
3890	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1023									IMGeo	OverigBouwwerk	plus-type	voedersilo					
3891	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1024	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10886							IMGeo	Mast (IG)	plus-type	straalzender 					
3892	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1024	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10888							IMGeo	Mast (IG)	plus-type	radarmast 					
3893	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1024	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10887							IMGeo	Mast (IG)	plus-type	zendmast 					
3894	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1025	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10893							IMGeo	Spoor (IG)	bgt-functie	trein					
3895	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1025	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10892							IMGeo	Spoor (IG)	bgt-functie	tram					
3896	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1025	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10891							IMGeo	Spoor (IG)	bgt-functie	ruiterpad					
3897	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1025	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10889							IMGeo	Spoor (IG)	bgt-functie	(haven)kraan					
3898	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1026									IMGeo	FunctioneelGebied (IG)	plus-type	verzorgingsplaats					
3900	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_246									IMGeo	Sensor (IG)	bor-type	peilbuis					
3901	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1055									IMGeo	Kunstwerkdeel (IG)	bor-type	trap					
3903	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1036									IMGeo	Straatmeubilair	plus-type	picknicktafel 					
3905	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1051									IMGeo	Kunstwerkdeel (IG)	bor-type	aanleginrichting					
3906	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1062									IMGeo	Leiding (IG)	bor-type	aansluitleiding					
3907	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1028									IMGeo	Installatie (IG)	bor-type	aansluitvoorziening					
3908	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1078									IMGeo	Leiding (IG)	bor-type	aardolieleiding					
3909	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1049									IMGeo	Straatmeubilair	bor-type	achtergrondschild					
3910	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1033									IMGeo	Straatmeubilair	bor-type	antivandalismevoorziening					
3911	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1048									IMGeo	Put (IG)	bor-type	beregeningsput					
3912	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1032									IMGeo	Straatmeubilair	bor-type	beugel					
3913	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1068									IMGeo	Installatie (IG)	bor-type	bilgepompinstallatie					
3914	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_622									IMGeo	GebouwInstallatie	plus-type	bordes					
3915	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1060									IMGeo	Put (IG)	bor-type	brandput					
3916	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1086									IMGeo	FunctioneelGebied (IG)	bor-type	centrumgebied					
3917	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1047									IMGeo	FunctioneelGebied (IG)	bor-type	deelsportcomplex					
3918	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1052									IMGeo	Kunstwerkdeel (IG)	bor-type	drinkwaterinlaat					
3919	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1076									IMGeo	Installatie (IG)	bor-type	drukknop					
3920	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1080									IMGeo	Leiding (IG)	bor-type	effluentleiding					
3921	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_777									IMGeo	FunctioneelGebied (IG)	bor-type	fietspad					
3922	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1063									IMGeo	Installatie (IG)	bor-type	groep					
3923	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1056									IMGeo	FunctioneelGebied (IG)	bor-type	haven					
3924	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1070									IMGeo	Installatie (IG)	bor-type	hoofdpost					
3925	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_497									IMGeo	Put (IG)	bor-type	infiltratieput					
3926	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1046									IMGeo	Pand	bor-type	kleedgebouw					
3927	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1079									IMGeo	Leiding (IG)	bor-type	kooldioxideleiding					
3928	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1084									IMGeo	Scheiding (IG)	bor-type	kwelscherm					
3929	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1066									IMGeo	FunctioneelGebied (IG)	bor-type	ligplaats					
3930	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1045									IMGeo	Pand	bor-type	lokethuisje					
3931	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1043									IMGeo	GebouwInstallatie	bor-type	loopdek					
3932	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1061									IMGeo	Put (IG)	bor-type	loze put					
3933	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1064									IMGeo	Sensor (IG)	bor-type	luchtkwaliteitssensor					
3934	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1054									IMGeo	Scheiding (IG)	bor-type	luchtscherm					
3935	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1087									IMGeo	FunctioneelGebied (IG)	bor-type	multifunctioneel gebied					
3937	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1030									IMGeo	Straatmeubilair	bor-type	opzetstuk					
3938	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_784									IMGeo	FunctioneelGebied (IG)	bor-type	OV-voorziening					
3939	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1044									IMGeo	GebouwInstallatie	bor-type	parkeerdek					
3940	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_779									IMGeo	FunctioneelGebied (IG)	bor-type	parkeervoorziening					
3942	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1069									IMGeo	Leiding (IG)	bor-type	pendelstuk					
3943	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1071									IMGeo	Installatie (IG)	bor-type	pigging-installatie					
3944	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1083									IMGeo	Scheiding (IG)	bor-type	profiellijn					
3945	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1031									IMGeo	FunctioneelGebied (IG)	bor-type	project					
3946	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_325									IMGeo	Straatmeubilair	bor-type	raaipaal					
3947	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_774									IMGeo	FunctioneelGebied (IG)	bor-type	rijbaan					
3948	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_998									IMGeo								
3949	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_775									IMGeo	FunctioneelGebied (IG)	bor-type	strook					
3950	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_999									IMGeo								
3951	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1027									IMGeo	Installatie (IG)	bor-type	toegangshekinstallatie					
3952	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1034									IMGeo	Installatie (IG)	bor-type	toeritdoseerinstallatie					
3953	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_765									IMGeo	FunctioneelGebied (IG)	bor-type	transferium					
3954	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1085									IMGeo	FunctioneelGebied (IG)	bor-type	veer					
3955	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_781									IMGeo	FunctioneelGebied (IG)	bor-type	verkeerseiland					
3956	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1021									IMGeo	Straatmeubilair	bor-type	verzinkbare piramide					
3957	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_778									IMGeo	FunctioneelGebied (IG)	bor-type	voetpad					
3958	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1067									IMGeo	Installatie (IG)	bor-type	vuilwaterinnamestation					
3959	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1072									IMGeo	Waterinrichtingselement	bor-type	wachtplaatsvoorziening					
3960	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1077									IMGeo	Installatie (IG)	bor-type	wachttijdvoorspeller					
3962	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1057									IMGeo	Kunstwerkdeel (IG)	bor-type	waterval					
3963	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_776									IMGeo	FunctioneelGebied (IG)	bor-type	weg					
3964	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_780									IMGeo	FunctioneelGebied (IG)	bor-type	wegberm					
3965	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1053									IMGeo	Kunstwerkdeel (IG)	bor-type	windmolen					
3966	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1065									IMGeo	Straatmeubilair	bor-type	windzak					
3967	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1073									IMGeo	Waterinrichtingselement	bor-type	wrijfgording					
3968	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_1081									IMGeo	Leiding (IG)	bor-type	zoutwaterleiding					
3971	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3559							IMGeo	Wegdeel	bor-functie	haltekom					
3973	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_780	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3407							IMGeo	Wegdeel	bor-functie	rabatstrook					
3974	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_780	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3408							IMGeo	Wegdeel	bor-functie	rammelstrook					
3975	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9822							IMGeo	Wegdeel	bor-functie	trambaan					
3976	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_523	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_12980							IMGeo	Wegdeel	bor-functie	verkeersdruppel					
3977	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_9318							IMGeo	Wegdeel	bor-functie	trailerhelling					
3978	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_4110	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_312	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10837					IMGeo	Wegdeel	bgt-fysiekVoorkomen	gesloten verharding	plus-fysiekVoorkomen	asfalt			
3979	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_256	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3155	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_312	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10837					IMGeo	Wegdeel	bgt-fysiekVoorkomen	gesloten verharding	plus-fysiekVoorkomen	cementbeton			
3980	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3542	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3592					IMGeo	Wegdeel	bgt-functie	fietspad	plus-functie	verkeersdrempel			
3981	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3762	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3591			IMGeo	Wegdeel	bgt-functie	rijbaan: lokale weg	plus-functie	verbindingsweg 			
3982	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3761	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3591			IMGeo	Wegdeel	bgt-functie	rijbaan: regionale weg	plus-functie	verbindingsweg 			
3983	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3761	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3592			IMGeo	Wegdeel	bgt-functie	rijbaan: regionale weg	plus-functie	verkeersdrempel			
3984	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3759	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3591			IMGeo	Wegdeel	bgt-functie	rijbaan: autosnelweg	plus-functie	verbindingsweg 			
3985	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3587	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_778	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3760	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3591			IMGeo	Wegdeel	bgt-functie	rijbaan: autoweg	plus-functie	verbindingsweg 			
3986	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3572							IMGeo	Wegdeel	bor-functie	achterpad					
3990	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3548							IMGeo	Wegdeel	bor-functie	busbaan					
3991	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3555							IMGeo	Wegdeel	bor-functie	busperron					
3992	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3556							IMGeo	Wegdeel	bor-functie	bussluis					
3993	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3549							IMGeo	Wegdeel	bor-functie	busstrook					
3994	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3550							IMGeo	Wegdeel	bor-functie	dynamische busbaan					
3995	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3563							IMGeo	Wegdeel	bor-functie	gehandicaptenparkeerplaats					
3996	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3557							IMGeo	Wegdeel	bor-functie	halte eiland					
3997	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3558							IMGeo	Wegdeel	bor-functie	halte voetpad					
3998	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3560							IMGeo	Wegdeel	bor-functie	haltekom informatiehalte					
3999	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3561							IMGeo	Wegdeel	bor-functie	haltekom OV					
4000	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3583							IMGeo	Wegdeel	bor-functie	kraanbaan					
4001	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3584							IMGeo	Wegdeel	bor-functie	loswal					
4002	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3551							IMGeo	Wegdeel	bor-functie	metrobaan					
4003	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3543							IMGeo	Wegdeel	bor-functie	onverplicht fietspad					
4004	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_10973							IMGeo	Wegdeel	bor-functie	oversteekplaats					
4005	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3586							IMGeo	Wegdeel	bor-functie	parallelweg					
4006	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3564							IMGeo	Wegdeel	bor-functie	parkeerstrook					
4007	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3565							IMGeo	Wegdeel	bor-functie	parkeerterrein					
4008	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3566							IMGeo	Wegdeel	bor-functie	parkeervak					
4009	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3567							IMGeo	Wegdeel	bor-functie	parkeervak fietsen					
4010	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/objecttype/Objecttypes_401	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/prop/Attributen_818	http://linkeddata.crow.nl/otl-bim-pro-imbor/def/vastewaardelijst/AttributenDomeinwaarden_3568							IMGeo	Wegdeel	bor-functie	parkeervak scooters					
